,UID,Type,mean_depth,p90_depth,Class,Area,FloodDmg
1704,1000002310337864.0,Residential,0.003,0.004,0,56,0.0
1705,1000030006949.0,Residential,0.015,0.038,0,50,0.0
1706,1000030006699.0,Residential,0.035,0.102,0,34,0.0
1707,1000030006914.0,Residential,0.003,0.006,0,16,0.0
1708,5000005202734481.0,Residential,0.066,0.068,0,12,0.0
1709,5000005202733802.0,Residential,0.005,0.01,0,17,0.0
1710,1000030005565.0,Residential,0.024,0.051,0,27,0.0
1711,1000030006774.0,Residential,0.027,0.04,0,66,0.0
1712,1000030005477.0,Residential,0.017,0.028,0,67,0.0
1713,1000030005623.0,Residential,0.002,0.003,0,85,0.0
1714,1000030005649.0,Residential,0.037,0.046,0,73,0.0
1715,1000030005353.0,Residential,0.002,0.003,0,85,0.0
1716,1000030006320.0,Residential,0.002,0.003,0,12,0.0
1717,5000005207583809.0,Residential,0.01,0.023,0,15,0.0
1718,1000030006195.0,Residential,0.009,0.02,0,84,0.0
1719,1000030006194.0,Residential,0.007,0.026,0,90,0.0
1720,1000030005350.0,Residential,0.003,0.005,0,91,0.0
1721,1000030005838.0,Residential,0.008,0.019,0,92,0.0
1722,1000030007151.0,Residential,0.07,0.167,0,13,0.0
1723,5000005202733652.0,Residential,0.017,0.027,0,21,0.0
1724,1000030006907.0,Residential,0.003,0.005,0,50,0.0
1725,1000030006318.0,Residential,0.003,0.005,0,87,0.0
1726,1000030006443.0,Residential,0.021,0.037,0,96,0.0
1727,1000030005593.0,Residential,0.018,0.028,0,14,0.0
1728,1000030005843.0,Residential,0.012,0.029,0,49,0.0
1729,1000030006887.0,Residential,0.002,0.003,0,59,0.0
1730,1000030011614.0,Residential,0.01,0.022,0,44,0.0
1731,1000030006053.0,Residential,0.029,0.064,0,85,0.0
1732,1000030007035.0,Residential,0.056,0.17,0,81,0.0
1733,1000030006915.0,Residential,0.007,0.014,0,97,0.0
1734,1000030006434.0,Residential,0.092,0.297,0,83,0.0
1735,1000030006524.0,Residential,0.005,0.012,0,72,0.0
1736,1000030006339.0,Residential,0.016,0.037,0,82,0.0
1737,1000030006812.0,Residential,0.005,0.013,0,58,0.0
1738,5000005202733669.0,Residential,0.005,0.007,0,8,0.0
1739,1000030006595.0,Residential,0.011,0.032,0,58,0.0
1740,1000030006895.0,Residential,0.019,0.058,0,48,0.0
1741,5000005202733668.0,Residential,0.056,0.095,0,6,0.0
1742,1000030005604.0,Residential,0.031,0.117,0,98,0.0
1743,1000038608576.0,Residential,0.062,0.142,0,43,0.0
1744,1000030005487.0,Residential,0.015,0.036,0,78,0.0
1745,1000030006886.0,Residential,0.003,0.006,0,11,0.0
1746,1000030006328.0,Residential,0.021,0.058,0,70,0.0
1747,1000030006177.0,Residential,0.014,0.043,0,95,0.0
1748,1000030005400.0,Residential,0.01,0.023,0,97,0.0
1749,1000030006460.0,Residential,0.084,0.222,0,70,0.0
1750,1000030006735.0,Residential,0.044,0.132,0,96,0.0
1751,1000030006833.0,Residential,0.002,0.003,0,53,0.0
1752,5000005202734222.0,Residential,0.006,0.013,0,16,0.0
1753,1000030006853.0,Residential,0.039,0.094,0,92,0.0
1754,1000030006575.0,Residential,0.029,0.061,0,15,0.0
1755,1000030007197.0,Residential,0.012,0.03,0,106,0.0
1756,1000030006810.0,Residential,0.007,0.016,0,8,0.0
1757,1000030006512.0,Residential,0.003,0.007,0,68,0.0
1758,5000005239325167.0,Residential,0.034,0.074,0,17,0.0
1759,1000030011602.0,Residential,0.035,0.037,0,95,0.0
1760,1000030006552.0,Residential,0.002,0.003,0,47,0.0
1761,1000030006029.0,Residential,0.008,0.016,0,90,0.0
1762,5000005202734328.0,Residential,0.002,0.002,0,3,0.0
1763,5000005202734248.0,Residential,0.01,0.02,0,29,0.0
1764,1000030006818.0,Residential,0.007,0.012,0,103,0.0
1765,1000030006500.0,Residential,0.082,0.239,0,57,0.0
1766,1000030006708.0,Residential,0.003,0.006,0,71,0.0
1767,1000030005287.0,Residential,0.022,0.062,0,42,0.0
1768,1000038608562.0,Residential,0.061,0.15,0,44,0.0
1769,1000030006515.0,Residential,0.014,0.038,0,74,0.0
1770,1000030006000.0,Residential,0.05,0.097,0,83,0.0
1771,1000030005595.0,Residential,0.013,0.025,0,86,0.0
1772,1000030006192.0,Residential,0.005,0.012,0,80,0.0
1773,1000030005994.0,Residential,0.068,0.11,0,83,0.0
1774,1000030005791.0,Residential,0.005,0.011,0,83,0.0
1775,5000005202734148.0,Residential,0.016,0.024,0,31,0.0
1776,5000005202734270.0,Residential,0.021,0.049,0,98,0.0
1777,1000030006569.0,Residential,0.011,0.022,0,73,0.0
1778,1000030006943.0,Residential,0.005,0.007,0,57,0.0
1779,1000030006476.0,Residential,0.072,0.18,0,55,0.0
1780,1000030005418.0,Residential,0.003,0.004,0,94,0.0
1781,5000005239319458.0,Residential,0.012,0.035,0,135,0.0
1782,1000030006725.0,Residential,0.005,0.006,0,9,0.0
1783,1000030006913.0,Residential,0.008,0.019,0,60,0.0
1784,5000005207583764.0,Residential,0.018,0.028,0,16,0.0
1785,1000030005442.0,Residential,0.032,0.09,0,85,0.0
1786,1000030005997.0,Residential,0.071,0.112,0,9,0.0
1787,1000030006817.0,Residential,0.009,0.021,0,54,0.0
1788,5000005202734602.0,Residential,0.082,0.26,0,190,0.0
1789,1000030006807.0,Residential,0.008,0.019,0,70,0.0
1790,1000030006305.0,Residential,0.13,0.335,1,68,24624.0
1791,1000030007112.0,Residential,0.004,0.01,0,75,0.0
1792,1000030006836.0,Residential,0.005,0.014,0,56,0.0
1793,1000038608546.0,Residential,0.575,0.637,1,50,27210.0
1794,1000030006845.0,Residential,0.035,0.1,0,79,0.0
1795,1000030005427.0,Residential,0.012,0.03,0,99,0.0
1796,1000030007404.0,Residential,0.004,0.005,0,102,0.0
1797,1000030007079.0,Residential,0.002,0.003,0,47,0.0
1798,1000038608560.0,Residential,0.018,0.049,0,40,0.0
1799,5000005202733693.0,Residential,0.002,0.003,0,10,0.0
1800,1000030007134.0,Residential,0.018,0.037,0,63,0.0
1801,1000030006451.0,Residential,0.006,0.013,0,14,0.0
1802,1000030005448.0,Residential,0.061,0.184,0,91,0.0
1803,1000030006337.0,Residential,0.003,0.005,0,47,0.0
1804,1000030006556.0,Residential,0.007,0.02,0,45,0.0
1805,5000005202734275.0,Residential,0.002,0.002,0,9,0.0
1806,1000030006921.0,Residential,0.002,0.004,0,78,0.0
1807,1000030007173.0,Residential,0.025,0.079,0,83,0.0
1808,1000030006603.0,Residential,0.002,0.003,0,49,0.0
1809,1000030006514.0,Residential,0.026,0.066,0,39,0.0
1810,5000005202733793.0,Residential,0.089,0.178,0,13,0.0
1811,1000002310337854.0,Residential,0.003,0.004,0,62,0.0
1812,1000030006205.0,Residential,0.026,0.051,0,96,0.0
1813,1000030006497.0,Residential,0.016,0.029,0,51,0.0
1814,1000030007159.0,Residential,0.022,0.024,0,5,0.0
1815,1000030006850.0,Residential,0.065,0.16,0,117,0.0
1816,1000030006498.0,Residential,0.031,0.085,0,93,0.0
1817,1000030006742.0,Residential,0.007,0.015,0,59,0.0
1818,1000030005375.0,Residential,0.154,0.498,1,100,24624.0
1819,5000005202733720.0,Residential,0.002,0.002,0,15,0.0
1820,1000030006347.0,Residential,0.073,0.215,0,63,0.0
1821,5000005207584916.0,Residential,0.027,0.033,0,17,0.0
1822,1000030005460.0,Residential,0.022,0.034,0,74,0.0
1823,5000005202733710.0,Residential,0.004,0.006,0,19,0.0
1824,1000030005421.0,Residential,0.006,0.018,0,93,0.0
1825,1000030005345.0,Residential,0.003,0.003,0,88,0.0
1826,1000030007163.0,Residential,0.006,0.01,0,12,0.0
1827,5000005202733609.0,Residential,0.002,0.003,0,4,0.0
1828,5000005202734138.0,Residential,0.012,0.026,0,15,0.0
1829,1000030005356.0,Residential,0.003,0.004,0,89,0.0
1830,1000030005879.0,Residential,0.003,0.006,0,83,0.0
1831,1000030005605.0,Residential,0.002,0.004,0,80,0.0
1832,1000030005611.0,Residential,0.058,0.124,0,9,0.0
1833,5000005202734393.0,Residential,0.016,0.025,0,12,0.0
1834,1000030006416.0,Residential,0.007,0.018,0,62,0.0
1835,1000030006078.0,Residential,0.071,0.198,0,85,0.0
1836,1000030007089.0,Residential,0.019,0.054,0,60,0.0
1837,1000030006718.0,Residential,0.005,0.009,0,107,0.0
1838,1000030006445.0,Residential,0.019,0.045,0,88,0.0
1839,1000030006306.0,Residential,0.112,0.234,0,64,0.0
1840,1000030006834.0,Residential,0.005,0.016,0,72,0.0
1841,1000030005393.0,Residential,0.07,0.22,0,120,0.0
1842,1000030005635.0,Residential,0.015,0.029,0,107,0.0
1843,1000030006093.0,Residential,0.026,0.073,0,59,0.0
1844,1000030006474.0,Residential,0.082,0.168,0,66,0.0
1845,1000030005982.0,Residential,0.01,0.023,0,86,0.0
1846,1000030005690.0,Residential,0.002,0.003,0,90,0.0
1847,1000030005867.0,Residential,0.013,0.034,0,75,0.0
1848,1000030007387.0,Residential,0.029,0.065,0,78,0.0
1849,1000030006380.0,Residential,0.014,0.035,0,54,0.0
1850,1000030006602.0,Residential,0.003,0.005,0,86,0.0
1851,1000030005789.0,Residential,0.057,0.133,0,14,0.0
1852,1000030005964.0,Residential,0.126,0.293,0,78,0.0
1853,1000030006588.0,Residential,0.008,0.021,0,86,0.0
1854,1000030006208.0,Residential,0.027,0.064,0,71,0.0
1855,1000030006321.0,Residential,0.158,0.314,1,68,24624.0
1856,1000030007451.0,Residential,0.004,0.005,0,15,0.0
1857,5000005202734108.0,Residential,0.008,0.021,0,120,0.0
1858,1000030005647.0,Residential,0.074,0.204,0,65,0.0
1859,5000005239325164.0,Residential,0.003,0.003,0,2,0.0
1860,1000030006369.0,Residential,0.006,0.012,0,46,0.0
1861,5000005202734563.0,Residential,0.004,0.006,0,18,0.0
1862,5000005202734218.0,Residential,0.049,0.111,0,8,0.0
1863,1000030006861.0,Residential,0.003,0.005,0,114,0.0
1864,1000030006846.0,Residential,0.011,0.031,0,92,0.0
1865,5000005239319470.0,Residential,0.052,0.184,0,32,0.0
1866,1000030006052.0,Residential,0.07,0.217,0,87,0.0
1867,1000030006630.0,Residential,0.006,0.011,0,77,0.0
1868,1000030006315.0,Residential,0.007,0.014,0,47,0.0
1869,1000030006605.0,Residential,0.006,0.013,0,72,0.0
1870,1000030005978.0,Residential,0.019,0.044,0,75,0.0
1871,1000030007111.0,Residential,0.006,0.012,0,15,0.0
1872,1000030006424.0,Residential,0.005,0.013,0,63,0.0
1873,1000038608554.0,Residential,0.017,0.037,0,41,0.0
1874,1000030007113.0,Residential,0.002,0.004,0,50,0.0
1875,1000030006661.0,Residential,0.013,0.024,0,11,0.0
1876,1000030005981.0,Residential,0.055,0.145,0,83,0.0
1877,1000030007117.0,Residential,0.015,0.056,0,118,0.0
1878,1000030006215.0,Residential,0.007,0.016,0,74,0.0
1879,1000030005887.0,Residential,0.002,0.004,0,79,0.0
1880,1000030006188.0,Residential,0.004,0.008,0,84,0.0
1881,1000030006904.0,Residential,0.014,0.031,0,94,0.0
1882,1000030005672.0,Residential,0.003,0.003,0,95,0.0
1883,1000030006457.0,Residential,0.047,0.112,0,12,0.0
1884,1000030005372.0,Residential,0.004,0.006,0,15,0.0
1885,5000005202734554.0,Residential,0.012,0.029,0,16,0.0
1886,5000005202734586.0,Residential,0.01,0.023,0,15,0.0
1887,1000030006830.0,Residential,0.006,0.01,0,78,0.0
1888,1000030006542.0,Residential,0.01,0.02,0,24,0.0
1889,1000030006601.0,Residential,0.014,0.034,0,84,0.0
1890,1000030006875.0,Residential,0.004,0.009,0,125,0.0
1891,1000030006343.0,Residential,0.008,0.012,0,15,0.0
1892,1000030006706.0,Residential,0.002,0.002,0,8,0.0
1893,1000002310337844.0,Residential,0.003,0.004,0,57,0.0
1894,1000030005963.0,Residential,0.034,0.098,0,20,0.0
1895,1000030007123.0,Residential,0.019,0.05,0,72,0.0
1896,1000030006663.0,Residential,0.004,0.008,0,81,0.0
1897,1000030006572.0,Residential,0.007,0.015,0,75,0.0
1898,1000030006098.0,Residential,0.165,0.37,1,59,24624.0
1899,1000002310337865.0,Residential,0.007,0.005,0,78,0.0
1900,5000005202733727.0,Residential,0.019,0.052,0,16,0.0
1901,5000005127885013.0,Residential,0.024,0.047,0,47,0.0
1902,1000030006012.0,Residential,0.007,0.013,0,85,0.0
1903,1000030005958.0,Residential,0.005,0.004,0,115,0.0
1904,1000030007152.0,Residential,0.003,0.005,0,45,0.0
1905,5000005202734427.0,Residential,0.002,0.002,0,11,0.0
1906,1000030006644.0,Residential,0.006,0.013,0,64,0.0
1907,5000005202733574.0,Residential,0.009,0.023,0,18,0.0
1908,1000030006473.0,Residential,0.071,0.169,0,66,0.0
1909,1000030005985.0,Residential,0.1,0.231,0,73,0.0
1910,1000030005373.0,Residential,0.004,0.005,0,4,0.0
1911,5000005202734101.0,Residential,0.023,0.07,0,17,0.0
1912,1000030006888.0,Residential,0.003,0.004,0,102,0.0
1913,5000005239319476.0,Residential,0.006,0.014,0,11,0.0
1914,1000030005955.0,Residential,0.009,0.023,0,4,0.0
1915,1000030007179.0,Residential,0.058,0.129,0,74,0.0
1916,1000038608566.0,Residential,0.154,0.3,1,43,20497.0
1917,5000005202733988.0,Residential,0.003,0.005,0,24,0.0
1918,5000005202734548.0,Residential,0.019,0.032,0,14,0.0
1919,1000030007127.0,Residential,0.002,0.004,0,70,0.0
1920,1000030005307.0,Residential,0.011,0.03,0,77,0.0
1921,1000030005777.0,Residential,0.051,0.112,0,4,0.0
1922,1000030006563.0,Residential,0.023,0.036,0,54,0.0
1923,1000030011606.0,Residential,0.015,0.034,0,50,0.0
1924,1000030005820.0,Residential,0.015,0.035,0,99,0.0
1925,1000030006597.0,Residential,0.003,0.005,0,44,0.0
1926,1000030006659.0,Residential,0.003,0.005,0,92,0.0
1927,1000030006703.0,Residential,0.028,0.073,0,8,0.0
1928,5000005202734224.0,Residential,0.002,0.003,0,9,0.0
1929,1000030005357.0,Residential,0.003,0.005,0,66,0.0
1930,1000030005462.0,Residential,0.016,0.031,0,71,0.0
1931,1000030005398.0,Residential,0.021,0.064,0,87,0.0
1932,1000002310337845.0,Residential,0.002,0.005,0,73,0.0
1933,1000030005581.0,Residential,0.008,0.012,0,4,0.0
1934,5000005202733713.0,Residential,0.004,0.004,0,11,0.0
1935,1000030006870.0,Residential,0.008,0.023,0,104,0.0
1936,1000030006869.0,Residential,0.068,0.198,0,102,0.0
1937,1000030006555.0,Residential,0.008,0.02,0,47,0.0
1938,5000005202734019.0,Residential,0.003,0.004,0,23,0.0
1939,5000005202733779.0,Residential,0.043,0.097,0,18,0.0
1940,1000030006365.0,Residential,0.076,0.175,0,71,0.0
1941,1000030006014.0,Residential,0.016,0.023,0,16,0.0
1942,1000030006446.0,Residential,0.004,0.007,0,55,0.0
1943,1000030006908.0,Residential,0.022,0.061,0,20,0.0
1944,1000030006001.0,Residential,0.033,0.072,0,9,0.0
1945,1000030006239.0,Residential,0.138,0.397,1,55,24624.0
1946,1000030006635.0,Residential,0.027,0.079,0,13,0.0
1947,1000030006016.0,Residential,0.022,0.037,0,91,0.0
1948,1000030007136.0,Residential,0.019,0.039,0,21,0.0
1949,1000030006042.0,Residential,0.173,0.506,1,83,24624.0
1950,1000038612292.0,Residential,0.028,0.062,0,41,0.0
1951,1000030005825.0,Residential,0.008,0.02,0,87,0.0
1952,5000005202733914.0,Residential,0.015,0.032,0,20,0.0
1953,1000030006675.0,Residential,0.017,0.037,0,67,0.0
1954,1000030006922.0,Residential,0.002,0.003,0,124,0.0
1955,1000030007394.0,Residential,0.002,0.003,0,61,0.0
1956,1000030006456.0,Residential,0.064,0.165,0,45,0.0
1957,1000030006793.0,Residential,0.008,0.016,0,48,0.0
1958,1000030006015.0,Residential,0.014,0.028,0,92,0.0
1959,1000030006831.0,Residential,0.002,0.003,0,72,0.0
1960,1000030006674.0,Residential,0.029,0.058,0,83,0.0
1961,1000030006612.0,Residential,0.009,0.019,0,66,0.0
1962,1000030006467.0,Residential,0.075,0.176,0,62,0.0
1963,1000030005411.0,Residential,0.01,0.018,0,11,0.0
1964,1000030005671.0,Residential,0.021,0.047,0,15,0.0
1965,1000030006650.0,Residential,0.008,0.018,0,17,0.0
1966,1000038608552.0,Residential,0.03,0.068,0,44,0.0
1967,1000030006660.0,Residential,0.006,0.009,0,91,0.0
1968,1000030005813.0,Residential,0.119,0.255,0,82,0.0
1969,1000030006513.0,Residential,0.009,0.018,0,48,0.0
1970,1000030005775.0,Residential,0.019,0.051,0,81,0.0
1971,1000030005444.0,Residential,0.027,0.067,0,86,0.0
1972,1000030007414.0,Residential,,,,74,52632.0
1973,1000030005862.0,Residential,0.005,0.008,0,84,0.0
1974,1000030006375.0,Residential,0.002,0.002,0,46,0.0
1975,5000005202734474.0,Residential,0.054,0.134,0,15,0.0
1976,5000005202734592.0,Residential,0.104,0.276,0,8,0.0
1977,1000030006876.0,Residential,0.003,0.007,0,108,0.0
1978,1000030007116.0,Residential,0.005,0.016,0,128,0.0
1979,1000030007118.0,Residential,0.02,0.046,0,120,0.0
1980,1000030005410.0,Residential,0.009,0.017,0,6,0.0
1981,1000030006645.0,Residential,0.007,0.019,0,66,0.0
1982,1000030005798.0,Residential,0.026,0.073,0,100,0.0
1983,1000030006526.0,Residential,0.004,0.007,0,64,0.0
1984,1000030007188.0,Residential,0.02,0.029,0,94,0.0
1985,1000030006654.0,Residential,0.018,0.044,0,128,0.0
1986,1000030005850.0,Residential,0.006,0.013,0,93,0.0
1987,1000030005596.0,Residential,0.007,0.018,0,89,0.0
1988,5000005202734626.0,Residential,0.02,0.05,0,101,0.0
1989,1000030006319.0,Residential,0.003,0.004,0,58,0.0
1990,1000030007185.0,Residential,0.017,0.041,0,126,0.0
1991,1000030006503.0,Residential,0.012,0.021,0,80,0.0
1992,1000030005644.0,Residential,0.064,0.181,0,82,0.0
1993,1000030006334.0,Residential,0.007,0.008,0,47,0.0
1994,1000002310337849.0,Residential,0.042,0.174,0,180,0.0
1995,1000030005495.0,Residential,0.142,0.331,1,133,24624.0
1996,1000030007121.0,Residential,0.031,0.057,0,113,0.0
1997,1000030006724.0,Residential,0.003,0.005,0,48,0.0
1998,1000030006738.0,Residential,0.004,0.007,0,12,0.0
1999,1000030006808.0,Residential,0.004,0.011,0,58,0.0
2000,1000030011232.0,Residential,0.032,0.072,0,7,0.0
2001,5000005202734261.0,Residential,0.076,0.134,0,33,0.0
2002,5000005202733899.0,Residential,0.008,0.016,0,19,0.0
2003,1000030006174.0,Residential,0.019,0.043,0,95,0.0
2004,1000030006553.0,Residential,0.004,0.01,0,46,0.0
2005,1000030006035.0,Residential,0.012,0.024,0,106,0.0
2006,1000030007388.0,Residential,0.039,0.078,0,73,0.0
2007,5000005239325169.0,Residential,0.004,0.007,0,14,0.0
2008,1000030005871.0,Residential,0.002,0.004,0,91,0.0
2009,1000030006554.0,Residential,0.007,0.013,0,12,0.0
2010,1000030006571.0,Residential,0.009,0.018,0,77,0.0
2011,5000005202733951.0,Residential,0.044,0.152,0,116,0.0
2012,1000030006104.0,Residential,0.319,0.573,1,54,24624.0
2013,1000030011032.0,Residential,0.018,0.034,0,94,0.0
2014,1000030005349.0,Residential,0.003,0.004,0,87,0.0
2015,1000030005806.0,Residential,0.043,0.148,0,85,0.0
2016,5000005202734058.0,Residential,0.118,0.202,0,12,0.0
2017,1000030007110.0,Residential,0.005,0.01,0,95,0.0
2018,5000005207584857.0,Residential,0.007,0.018,0,19,0.0
2019,1000030005439.0,Residential,0.008,0.019,0,87,0.0
2020,1000030005664.0,Residential,0.026,0.036,0,77,0.0
2021,1000030006409.0,Residential,0.003,0.004,0,20,0.0
2022,1000030006550.0,Residential,0.002,0.002,0,13,0.0
2023,1000030006935.0,Residential,0.01,0.021,0,48,0.0
2024,5000005202733815.0,Residential,0.023,0.05,0,34,0.0
2025,1000030005582.0,Residential,0.007,0.013,0,33,0.0
2026,1000030006899.0,Residential,0.002,0.003,0,58,0.0
2027,1000030006559.0,Residential,0.007,0.015,0,49,0.0
2028,5000005202734297.0,Residential,0.002,0.002,0,5,0.0
2029,1000030005386.0,Residential,0.044,0.144,0,18,0.0
2030,1000030005401.0,Residential,0.006,0.018,0,129,0.0
2031,1000030005355.0,Residential,0.002,0.004,0,87,0.0
2032,1000030006929.0,Residential,0.005,0.005,0,3,0.0
2033,1000030005308.0,Residential,0.03,0.05,0,15,0.0
2034,1000030007181.0,Residential,0.031,0.056,0,97,0.0
2035,1000030005572.0,Residential,0.008,0.023,0,64,0.0
2036,1000030005870.0,Residential,0.022,0.053,0,3,0.0
2037,5000005202733855.0,Residential,0.018,0.018,0,11,0.0
2038,1000030006046.0,Residential,0.067,0.177,0,84,0.0
2039,1000030006655.0,Residential,0.002,0.004,0,124,0.0
2040,1000030006855.0,Residential,0.006,0.013,0,60,0.0
2041,5000005202733643.0,Residential,0.004,0.006,0,10,0.0
2042,1000030006431.0,Residential,0.091,0.246,0,72,0.0
2043,1000002310351824.0,Residential,0.026,0.048,0,125,0.0
2044,5000005202733684.0,Residential,0.102,0.144,0,16,0.0
2045,1000030006480.0,Residential,0.02,0.047,0,89,0.0
2046,1000030011617.0,Residential,0.05,0.145,0,47,0.0
2047,1000030006236.0,Residential,0.032,0.056,0,62,0.0
2048,1000030007176.0,Residential,0.055,0.114,0,70,0.0
2049,5000005202734408.0,Residential,0.063,0.24,0,109,0.0
2050,1000030005800.0,Residential,0.027,0.053,0,110,0.0
2051,1000030006589.0,Residential,0.01,0.022,0,74,0.0
2052,1000030005817.0,Residential,0.025,0.06,0,96,0.0
2053,1000030005405.0,Residential,0.005,0.009,0,104,0.0
2054,1000030006358.0,Residential,0.002,0.003,0,45,0.0
2055,1000030007129.0,Residential,0.014,0.038,0,77,0.0
2056,1000030007177.0,Residential,0.002,0.003,0,4,0.0
2057,1000030006499.0,Residential,0.118,0.257,0,54,0.0
2058,1000030006477.0,Residential,0.051,0.113,0,56,0.0
2059,1000030006175.0,Residential,0.006,0.016,0,104,0.0
2060,1000030007392.0,Residential,0.024,0.045,0,60,0.0
2061,1000030005592.0,Residential,0.009,0.018,0,88,0.0
2062,1000030006665.0,Residential,0.004,0.005,0,84,0.0
2063,1000030005465.0,Residential,0.012,0.03,0,70,0.0
2064,1000030006490.0,Residential,0.008,0.011,0,57,0.0
2065,1000030006679.0,Residential,0.002,0.002,0,47,0.0
2066,5000005202734295.0,Residential,0.022,0.03,0,15,0.0
2067,5000005202733887.0,Residential,0.011,0.035,0,129,0.0
2068,1000030007120.0,Residential,0.025,0.051,0,105,0.0
2069,1000030005588.0,Residential,0.04,0.085,0,4,0.0
2070,5000005202733862.0,Residential,0.006,0.007,0,10,0.0
2071,1000030006680.0,Residential,0.002,0.003,0,7,0.0
2072,1000038608568.0,Residential,0.136,0.286,0,43,0.0
2073,1000030006430.0,Residential,0.073,0.245,0,66,0.0
2074,1000030006713.0,Residential,0.023,0.061,0,67,0.0
2075,1000030005426.0,Residential,0.011,0.045,0,89,0.0
2076,1000030006548.0,Residential,0.002,0.002,0,49,0.0
2077,1000030006359.0,Residential,0.002,0.002,0,64,0.0
2078,1000030006531.0,Residential,0.007,0.014,0,88,0.0
2079,1000030006352.0,Residential,0.007,0.015,0,59,0.0
2080,1000030007086.0,Residential,0.002,0.002,0,2,0.0
2081,5000005202733975.0,Residential,0.002,0.004,0,11,0.0
2082,5000005202734407.0,Residential,0.16,0.165,0,15,0.0
