XCen,YCen,Depth
425243.000,564399.000,0.004
425243.000,564403.000,0.002
425243.000,564407.000,0.004
425243.000,564415.000,0.005
425243.000,564419.000,0.003
425243.000,564423.000,0.004
425243.000,564427.000,0.006
425243.000,564431.000,0.006
425243.000,564435.000,0.006
425243.000,564439.000,0.006
425243.000,564443.000,0.002
425243.000,564447.000,0.002
425243.000,564451.000,0.003
425243.000,564455.000,0.005
425243.000,564459.000,0.007
425243.000,564463.000,0.012
425243.000,564467.000,0.014
425243.000,564471.000,0.013
425243.000,564475.000,0.002
425243.000,564479.000,0.002
425243.000,564483.000,0.002
425243.000,564487.000,0.001
425243.000,564491.000,0.003
425243.000,564495.000,0.002
425243.000,564499.000,0.009
425243.000,564503.000,0.007
425243.000,564507.000,0.008
425243.000,564511.000,0.011
425243.000,564515.000,0.015
425243.000,564519.000,0.020
425243.000,564523.000,0.017
425243.000,564527.000,0.012
425243.000,564531.000,0.003
425243.000,564535.000,0.003
425243.000,564539.000,0.003
425243.000,564543.000,0.002
425243.000,564547.000,0.001
425243.000,564551.000,0.002
425243.000,564555.000,0.001
425243.000,564559.000,0.002
425243.000,564563.000,0.003
425243.000,564567.000,0.015
425243.000,564571.000,0.021
425243.000,564575.000,0.025
425243.000,564579.000,0.002
425243.000,564583.000,0.003
425243.000,564587.000,0.003
425243.000,564591.000,0.001
425243.000,564595.000,0.003
425243.000,564599.000,0.004
425243.000,564603.000,0.053
425243.000,564607.000,0.023
425243.000,564611.000,0.008
425243.000,564615.000,0.006
425243.000,564619.000,0.007
425243.000,564623.000,0.006
425243.000,564627.000,0.005
425243.000,564631.000,0.004
425243.000,564635.000,0.002
425243.000,564639.000,0.002
425243.000,564643.000,0.013
425243.000,564647.000,0.122
425243.000,564651.000,0.150
425243.000,564675.000,0.001
425243.000,564679.000,0.011
425243.000,564683.000,0.011
425243.000,564687.000,0.030
425243.000,564691.000,0.003
425243.000,564695.000,0.003
425243.000,564699.000,0.003
425243.000,564703.000,0.002
425243.000,564707.000,0.002
425243.000,564711.000,0.020
425243.000,564715.000,0.005
425243.000,564719.000,0.005
425243.000,564723.000,0.004
425243.000,564727.000,0.002
425243.000,564747.000,0.030
425243.000,564751.000,0.001
425243.000,564755.000,0.002
425243.000,564759.000,0.006
425243.000,564763.000,0.008
425243.000,564767.000,0.079
425243.000,564771.000,0.053
425243.000,564775.000,0.041
425243.000,564779.000,0.002
425243.000,564783.000,0.001
425243.000,564787.000,0.001
425243.000,564791.000,0.003
425243.000,564795.000,0.012
425243.000,564799.000,0.001
425243.000,564803.000,0.003
425243.000,564827.000,0.007
425243.000,564831.000,0.020
425243.000,564835.000,0.046
425243.000,564839.000,0.020
425243.000,564843.000,0.007
425243.000,564847.000,0.002
425243.000,564851.000,0.004
425243.000,564855.000,0.030
425243.000,564955.000,0.226
425243.000,564959.000,0.302
425243.000,564963.000,0.386
425243.000,564967.000,0.323
425243.000,564971.000,0.225
425243.000,564975.000,0.128
425243.000,564979.000,0.003
425243.000,564983.000,0.001
425243.000,564987.000,0.019
425243.000,564991.000,0.056
425243.000,564995.000,0.028
425243.000,564999.000,0.013
425243.000,565003.000,0.009
425243.000,565019.000,0.025
425243.000,565023.000,0.004
425243.000,565087.000,0.002
425247.000,563723.000,0.252
425247.000,563727.000,0.263
425247.000,563735.000,0.196
425247.000,563739.000,0.176
425247.000,563743.000,0.344
425247.000,563747.000,0.355
425247.000,563751.000,0.356
425247.000,563755.000,0.359
425247.000,563759.000,0.347
425247.000,563763.000,0.281
425247.000,563767.000,0.224
425247.000,563771.000,0.250
425247.000,563775.000,0.262
425247.000,563779.000,0.276
425247.000,563783.000,0.286
425247.000,563787.000,0.294
425247.000,563791.000,0.282
425247.000,563795.000,0.307
425247.000,563799.000,0.131
425247.000,563803.000,0.004
425247.000,563807.000,0.004
425247.000,563811.000,0.001
425247.000,563815.000,0.002
425247.000,563819.000,0.003
425247.000,563823.000,0.004
425247.000,563827.000,0.049
425247.000,563831.000,0.068
425247.000,563835.000,0.102
425247.000,563839.000,0.109
425247.000,563843.000,0.115
425247.000,563847.000,0.073
425247.000,563851.000,0.046
425247.000,563875.000,0.375
425247.000,563879.000,0.005
425247.000,563883.000,0.005
425247.000,563887.000,0.003
425247.000,563891.000,0.002
425247.000,563895.000,0.003
425247.000,563899.000,0.004
425247.000,563903.000,0.004
425247.000,563907.000,0.036
425247.000,563911.000,0.004
425247.000,563915.000,0.001
425247.000,563931.000,0.014
425247.000,563935.000,0.014
425247.000,563939.000,0.010
425247.000,563943.000,0.008
425247.000,563947.000,0.003
425247.000,563951.000,0.003
425247.000,563955.000,0.003
425247.000,563959.000,0.003
425247.000,563963.000,0.002
425247.000,563967.000,0.002
425247.000,563971.000,0.002
425247.000,563975.000,0.009
425247.000,563979.000,0.016
425247.000,563983.000,0.006
425247.000,563987.000,0.007
425247.000,563991.000,0.007
425247.000,563995.000,0.013
425247.000,563999.000,0.011
425247.000,564003.000,0.008
425247.000,564007.000,0.002
425247.000,564011.000,0.002
425247.000,564015.000,0.001
425247.000,564031.000,0.003
425247.000,564035.000,0.003
425247.000,564039.000,0.022
425247.000,564043.000,0.137
425247.000,564067.000,0.007
425247.000,564071.000,0.010
425247.000,564075.000,0.021
425247.000,564079.000,0.009
425247.000,564083.000,0.008
425247.000,564087.000,0.005
425247.000,564091.000,0.017
425247.000,564095.000,0.040
425247.000,564099.000,0.028
425247.000,564103.000,0.027
425247.000,564107.000,0.033
425247.000,564111.000,0.004
425247.000,564115.000,0.113
425247.000,564119.000,0.058
425247.000,564123.000,0.054
425247.000,564127.000,0.056
425247.000,564131.000,0.051
425247.000,564135.000,0.040
425247.000,564139.000,0.030
425247.000,564143.000,0.042
425247.000,564147.000,0.085
425247.000,564151.000,0.089
425247.000,564155.000,0.004
425247.000,564159.000,0.005
425247.000,564163.000,0.005
425247.000,564167.000,0.004
425247.000,564171.000,0.004
425247.000,564175.000,0.003
425247.000,564179.000,0.002
425247.000,564195.000,0.007
425247.000,564199.000,0.005
425247.000,564203.000,0.005
425247.000,564235.000,0.409
425247.000,564239.000,0.328
425247.000,564243.000,0.260
425247.000,564247.000,0.203
425247.000,564251.000,0.214
425247.000,564255.000,0.198
425247.000,564259.000,0.146
425247.000,564263.000,0.007
425247.000,564267.000,0.005
425247.000,564271.000,0.008
425247.000,564275.000,0.014
425247.000,564279.000,0.020
425247.000,564283.000,0.016
425247.000,564287.000,0.006
425247.000,564291.000,0.010
425247.000,564295.000,0.016
425247.000,564299.000,0.020
425247.000,564303.000,0.026
425247.000,564307.000,0.031
425247.000,564311.000,0.037
425247.000,564315.000,0.050
425247.000,564319.000,0.047
425247.000,564323.000,0.041
425247.000,564327.000,0.029
425247.000,564359.000,0.016
425247.000,564363.000,0.002
425247.000,564399.000,0.007
425247.000,564403.000,0.004
425247.000,564407.000,0.005
425247.000,564411.000,0.004
425247.000,564415.000,0.005
425247.000,564419.000,0.005
425247.000,564423.000,0.005
425247.000,564427.000,0.006
425247.000,564431.000,0.006
425247.000,564435.000,0.006
425247.000,564439.000,0.005
425247.000,564443.000,0.004
425247.000,564447.000,0.005
425247.000,564451.000,0.006
425247.000,564455.000,0.008
425247.000,564459.000,0.010
425247.000,564463.000,0.012
425247.000,564467.000,0.012
425247.000,564471.000,0.010
425247.000,564475.000,0.003
425247.000,564479.000,0.005
425247.000,564483.000,0.003
425247.000,564487.000,0.003
425247.000,564491.000,0.003
425247.000,564495.000,0.002
425247.000,564499.000,0.002
425247.000,564503.000,0.002
425247.000,564507.000,0.002
425247.000,564511.000,0.001
425247.000,564515.000,0.008
425247.000,564519.000,0.006
425247.000,564523.000,0.007
425247.000,564527.000,0.009
425247.000,564531.000,0.012
425247.000,564535.000,0.012
425247.000,564539.000,0.005
425247.000,564543.000,0.003
425247.000,564547.000,0.003
425247.000,564551.000,0.002
425247.000,564555.000,0.003
425247.000,564559.000,0.003
425247.000,564563.000,0.004
425247.000,564567.000,0.024
425247.000,564571.000,0.021
425247.000,564575.000,0.017
425247.000,564579.000,0.004
425247.000,564583.000,0.004
425247.000,564587.000,0.003
425247.000,564591.000,0.002
425247.000,564595.000,0.002
425247.000,564599.000,0.004
425247.000,564603.000,0.042
425247.000,564607.000,0.045
425247.000,564611.000,0.008
425247.000,564615.000,0.006
425247.000,564619.000,0.007
425247.000,564623.000,0.006
425247.000,564627.000,0.005
425247.000,564631.000,0.004
425247.000,564635.000,0.002
425247.000,564639.000,0.001
425247.000,564643.000,0.003
425247.000,564647.000,0.063
425247.000,564651.000,0.138
425247.000,564675.000,0.018
425247.000,564679.000,0.004
425247.000,564683.000,0.019
425247.000,564687.000,0.023
425247.000,564691.000,0.005
425247.000,564695.000,0.005
425247.000,564699.000,0.006
425247.000,564703.000,0.007
425247.000,564707.000,0.010
425247.000,564711.000,0.014
425247.000,564715.000,0.005
425247.000,564719.000,0.005
425247.000,564723.000,0.004
425247.000,564727.000,0.003
425247.000,564731.000,0.003
425247.000,564755.000,0.001
425247.000,564759.000,0.002
425247.000,564763.000,0.002
425247.000,564767.000,0.042
425247.000,564771.000,0.006
425247.000,564775.000,0.001
425247.000,564779.000,0.001
425247.000,564783.000,0.002
425247.000,564787.000,0.002
425247.000,564791.000,0.029
425247.000,564795.000,0.015
425247.000,564799.000,0.002
425247.000,564803.000,0.001
425247.000,564807.000,0.006
425247.000,564827.000,0.002
425247.000,564831.000,0.003
425247.000,564835.000,0.031
425247.000,564839.000,0.034
425247.000,564843.000,0.008
425247.000,564847.000,0.006
425247.000,564955.000,0.251
425247.000,564959.000,0.250
425247.000,564963.000,0.152
425247.000,564967.000,0.054
425247.000,564971.000,0.006
425247.000,564975.000,0.013
425247.000,564979.000,0.003
425247.000,564983.000,0.001
425247.000,564987.000,0.002
425247.000,564991.000,0.007
425247.000,564995.000,0.058
425247.000,564999.000,0.008
425247.000,565003.000,0.009
425247.000,565007.000,0.006
425247.000,565011.000,0.009
425247.000,565015.000,0.005
425247.000,565019.000,0.007
425247.000,565023.000,0.003
425247.000,565027.000,0.001
425247.000,565051.000,0.036
425247.000,565055.000,0.002
425247.000,565075.000,0.031
425247.000,565079.000,0.002
425247.000,565083.000,0.003
425247.000,565087.000,0.003
425247.000,565091.000,0.002
425247.000,565095.000,0.002
425247.000,565099.000,0.001
425251.000,563735.000,0.199
425251.000,563739.000,0.054
425251.000,563743.000,0.261
425251.000,563747.000,0.401
425251.000,563751.000,0.388
425251.000,563755.000,0.330
425251.000,563759.000,0.237
425251.000,563763.000,0.210
425251.000,563767.000,0.244
425251.000,563771.000,0.256
425251.000,563775.000,0.267
425251.000,563779.000,0.273
425251.000,563783.000,0.285
425251.000,563787.000,0.301
425251.000,563791.000,0.311
425251.000,563795.000,0.311
425251.000,563799.000,0.337
425251.000,563803.000,0.403
425251.000,563807.000,0.492
425251.000,563811.000,0.003
425251.000,563815.000,0.002
425251.000,563819.000,0.002
425251.000,563823.000,0.003
425251.000,563827.000,0.057
425251.000,563831.000,0.113
425251.000,563835.000,0.124
425251.000,563839.000,0.142
425251.000,563843.000,0.058
425251.000,563847.000,0.054
425251.000,563851.000,0.020
425251.000,563855.000,0.005
425251.000,563875.000,0.866
425251.000,563879.000,0.016
425251.000,563883.000,0.013
425251.000,563887.000,0.008
425251.000,563891.000,0.003
425251.000,563895.000,0.001
425251.000,563899.000,0.003
425251.000,563903.000,0.022
425251.000,563907.000,0.027
425251.000,563911.000,0.004
425251.000,563915.000,0.002
425251.000,563935.000,0.018
425251.000,563939.000,0.011
425251.000,563943.000,0.011
425251.000,563947.000,0.011
425251.000,563951.000,0.004
425251.000,563955.000,0.004
425251.000,563959.000,0.004
425251.000,563963.000,0.003
425251.000,563967.000,0.002
425251.000,563971.000,0.003
425251.000,563975.000,0.007
425251.000,563979.000,0.018
425251.000,563983.000,0.003
425251.000,563987.000,0.005
425251.000,563991.000,0.009
425251.000,563995.000,0.003
425251.000,563999.000,0.001
425251.000,564003.000,0.001
425251.000,564035.000,0.001
425251.000,564039.000,0.002
425251.000,564043.000,0.023
425251.000,564047.000,0.183
425251.000,564067.000,0.012
425251.000,564071.000,0.059
425251.000,564075.000,0.021
425251.000,564079.000,0.016
425251.000,564083.000,0.023
425251.000,564087.000,0.016
425251.000,564091.000,0.019
425251.000,564095.000,0.010
425251.000,564099.000,0.031
425251.000,564103.000,0.027
425251.000,564107.000,0.029
425251.000,564111.000,0.134
425251.000,564115.000,0.112
425251.000,564119.000,0.088
425251.000,564123.000,0.093
425251.000,564127.000,0.112
425251.000,564131.000,0.087
425251.000,564135.000,0.100
425251.000,564139.000,0.122
425251.000,564143.000,0.129
425251.000,564147.000,0.159
425251.000,564151.000,0.144
425251.000,564155.000,0.028
425251.000,564159.000,0.024
425251.000,564163.000,0.023
425251.000,564167.000,0.021
425251.000,564171.000,0.019
425251.000,564175.000,0.016
425251.000,564179.000,0.012
425251.000,564187.000,0.187
425251.000,564191.000,0.013
425251.000,564195.000,0.012
425251.000,564199.000,0.007
425251.000,564239.000,0.183
425251.000,564243.000,0.159
425251.000,564247.000,0.198
425251.000,564251.000,0.166
425251.000,564255.000,0.165
425251.000,564259.000,0.202
425251.000,564263.000,0.115
425251.000,564267.000,0.095
425251.000,564271.000,0.006
425251.000,564275.000,0.004
425251.000,564279.000,0.006
425251.000,564283.000,0.010
425251.000,564287.000,0.017
425251.000,564291.000,0.014
425251.000,564295.000,0.005
425251.000,564299.000,0.007
425251.000,564303.000,0.012
425251.000,564307.000,0.013
425251.000,564311.000,0.015
425251.000,564315.000,0.019
425251.000,564319.000,0.024
425251.000,564323.000,0.030
425251.000,564327.000,0.036
425251.000,564331.000,0.049
425251.000,564335.000,0.048
425251.000,564339.000,0.048
425251.000,564343.000,0.047
425251.000,564347.000,0.046
425251.000,564351.000,0.044
425251.000,564355.000,0.043
425251.000,564359.000,0.043
425251.000,564363.000,0.034
425251.000,564367.000,0.031
425251.000,564371.000,0.025
425251.000,564375.000,0.019
425251.000,564379.000,0.021
425251.000,564383.000,0.013
425251.000,564387.000,0.003
425251.000,564391.000,0.004
425251.000,564395.000,0.005
425251.000,564399.000,0.006
425251.000,564403.000,0.005
425251.000,564407.000,0.005
425251.000,564411.000,0.005
425251.000,564415.000,0.006
425251.000,564419.000,0.006
425251.000,564423.000,0.006
425251.000,564427.000,0.006
425251.000,564431.000,0.006
425251.000,564435.000,0.006
425251.000,564439.000,0.006
425251.000,564443.000,0.006
425251.000,564447.000,0.007
425251.000,564451.000,0.008
425251.000,564455.000,0.009
425251.000,564459.000,0.010
425251.000,564463.000,0.011
425251.000,564467.000,0.010
425251.000,564471.000,0.008
425251.000,564475.000,0.005
425251.000,564479.000,0.005
425251.000,564483.000,0.005
425251.000,564487.000,0.004
425251.000,564491.000,0.004
425251.000,564495.000,0.004
425251.000,564499.000,0.004
425251.000,564503.000,0.003
425251.000,564507.000,0.003
425251.000,564511.000,0.003
425251.000,564515.000,0.002
425251.000,564519.000,0.002
425251.000,564523.000,0.002
425251.000,564527.000,0.002
425251.000,564531.000,0.001
425251.000,564535.000,0.009
425251.000,564539.000,0.006
425251.000,564543.000,0.003
425251.000,564547.000,0.002
425251.000,564551.000,0.003
425251.000,564555.000,0.004
425251.000,564559.000,0.004
425251.000,564563.000,0.013
425251.000,564567.000,0.014
425251.000,564571.000,0.038
425251.000,564575.000,0.014
425251.000,564579.000,0.005
425251.000,564583.000,0.005
425251.000,564587.000,0.004
425251.000,564591.000,0.003
425251.000,564595.000,0.002
425251.000,564599.000,0.004
425251.000,564603.000,0.032
425251.000,564607.000,0.074
425251.000,564611.000,0.007
425251.000,564615.000,0.007
425251.000,564619.000,0.006
425251.000,564623.000,0.005
425251.000,564627.000,0.005
425251.000,564631.000,0.004
425251.000,564635.000,0.003
425251.000,564639.000,0.001
425251.000,564643.000,0.003
425251.000,564647.000,0.006
425251.000,564651.000,0.131
425251.000,564655.000,0.126
425251.000,564679.000,0.002
425251.000,564683.000,0.022
425251.000,564687.000,0.022
425251.000,564691.000,0.037
425251.000,564695.000,0.025
425251.000,564699.000,0.023
425251.000,564703.000,0.022
425251.000,564707.000,0.020
425251.000,564711.000,0.019
425251.000,564715.000,0.006
425251.000,564719.000,0.005
425251.000,564723.000,0.004
425251.000,564727.000,0.003
425251.000,564759.000,0.001
425251.000,564763.000,0.002
425251.000,564767.000,0.002
425251.000,564771.000,0.001
425251.000,564775.000,0.002
425251.000,564779.000,0.002
425251.000,564783.000,0.034
425251.000,564787.000,0.033
425251.000,564791.000,0.050
425251.000,564795.000,0.003
425251.000,564799.000,0.002
425251.000,564803.000,0.001
425251.000,564807.000,0.019
425251.000,564831.000,0.002
425251.000,564835.000,0.045
425251.000,564839.000,0.052
425251.000,564843.000,0.020
425251.000,564847.000,0.005
425251.000,564959.000,0.072
425251.000,564963.000,0.010
425251.000,564967.000,0.015
425251.000,564971.000,0.007
425251.000,564975.000,0.014
425251.000,564979.000,0.005
