OBJECTID,os_topo_to,os_topo_ve,bha_proces,tileref,abshmin,absh2,abshmax,relh2,relhmax,bha_conf,layer,path,UID,area,Type
3745,osgb1000002310420968,1,00:00.0,NZ2060,33.6,48.3,51.5,14.7,17.9,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+15,41,Retail
3780,osgb5000005205279572,1,00:00.0,NZ2060,41.7,43.6,44.1,1.9,2.4,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,5.00E+15,7,Retail
3908,osgb1000030081170,3,00:00.0,NZ2060,35.6,50.7,58.7,15.1,23.1,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,445,Retail
3930,osgb1000030081131,3,00:00.0,NZ2060,34.3,47.3,49.7,13,15.4,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,123,Retail
3973,osgb1000002310389435,1,00:00.0,NZ2060,34.5,44.5,51.8,10,17.3,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+15,203,Retail
4140,osgb1000030081314,3,00:00.0,NZ2060,33.3,42.1,45.6,8.8,12.3,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,24,Retail
4201,osgb1000030081115,4,00:00.0,NZ2060,33.2,45.2,51.3,12,18.1,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,305,Retail
4203,osgb1000030081112,3,00:00.0,NZ2060,37.2,38,39.6,0.8,2.4,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,61,Retail
4228,osgb1000030081343,4,00:00.0,NZ2060,31.5,41.9,42.1,10.4,10.6,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,5,Retail
4266,osgb1000041274687,3,00:00.0,NZ2060,42.3,58.1,61.4,15.8,19.1,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,68,Retail
4401,osgb1000002310389434,1,00:00.0,NZ2060,36.2,52.1,52.4,15.9,16.2,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+15,66,Retail
4439,osgb1000030081294,3,00:00.0,NZ2060,31,47.6,51.6,16.6,20.6,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,75,Retail
4440,osgb1000030081297,5,00:00.0,NZ2060,30,48.8,50.7,18.8,20.7,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,36,Retail
4464,osgb1000030081340,3,00:00.0,NZ2060,30.3,49.9,55.8,19.6,25.5,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,444,Retail
4665,osgb1000030081164,3,00:00.0,NZ2060,34.6,37.4,38.5,2.8,3.9,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,28,Retail
4770,osgb1000030081158,2,00:00.0,NZ2060,35,37.2,39.8,2.2,4.8,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,29,Retail
4793,osgb1000030081124,3,00:00.0,NZ2060,37.5,48.5,50.1,11,12.6,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,28,Retail
4911,osgb1000030081165,4,00:00.0,NZ2060,34.5,45.2,51.1,10.7,16.6,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,355,Retail
4947,osgb1000030081362,3,00:00.0,NZ2060,37.7,54.4,57.5,16.7,19.8,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,56,Retail
4953,osgb1000030081293,4,00:00.0,NZ2060,31.2,47.2,52.2,16,21,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,247,Retail
4994,osgb1000030081308,2,00:00.0,NZ2060,30.9,44.4,45.7,13.5,14.8,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,12,Retail
5014,osgb1000030081121,4,00:00.0,NZ2060,37,49.3,51.4,12.3,14.4,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,30,Retail
5015,osgb1000030081366,3,00:00.0,NZ2060,37.7,52.9,56.4,15.2,18.7,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,259,Retail
5066,osgb1000030081177,5,00:00.0,NZ2060,42.5,57.3,65.4,14.8,22.9,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,614,Retail
5078,osgb1000030081171,4,00:00.0,NZ2060,37.6,54,58.3,16.4,20.7,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,53,Retail
5094,osgb1000030081344,2,00:00.0,NZ2060,32.6,43.4,45.6,10.8,13,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,26,Retail
5175,osgb1000030081363,2,00:00.0,NZ2060,37.9,41.1,44,3.2,6.1,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,35,Retail
5182,osgb5000005205280881,1,00:00.0,NZ2060,40.8,42.2,43.1,1.4,2.3,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,5.00E+15,9,Retail
5218,osgb1000030081069,3,00:00.0,NZ2060,39.6,53.1,58.7,13.5,19.1,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,204,Retail
5395,osgb1000030080951,3,00:00.0,NZ2060,38,46.8,52.6,8.8,14.6,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,418,Retail
5396,osgb1000030081303,2,00:00.0,NZ2060,33.1,45.5,48.1,12.4,15,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,65,Retail
5447,osgb1000030081295,3,00:00.0,NZ2060,30.6,47.7,51.3,17.1,20.7,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,83,Retail
5624,osgb1000002310420975,1,00:00.0,NZ2060,33,45.4,57,12.4,24,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+15,29,Retail
5641,osgb1000030081357,2,00:00.0,NZ2060,29.6,43.2,48.8,13.6,19.2,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,201,Retail
5785,osgb1000030081157,2,00:00.0,NZ2060,34.9,49.9,56.9,15,22,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,588,Retail
5790,osgb1000030081346,5,00:00.0,NZ2060,33.1,54.2,56.1,21.1,23,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,10,Retail
5832,osgb1000030081296,3,00:00.0,NZ2060,30.1,47.8,51.4,17.7,21.3,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,119,Retail
5882,osgb5000005238845774,1,00:00.0,NZ2060,34.6,37.7,38.1,3.1,3.5,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,5.00E+15,37,Retail
5911,osgb1000030081173,6,00:00.0,NZ2060,42.1,58.1,61.6,16,19.5,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,435,Retail
6040,osgb1000000060925839,3,00:00.0,NZ2060,39.3,43.9,44.3,4.6,5,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+15,6,Retail
6047,osgb1000030081291,3,00:00.0,NZ2060,33.1,50,51.3,16.9,18.2,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,23,Retail
6078,osgb1000030081159,3,00:00.0,NZ2060,34.8,38,40,3.2,5.2,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,73,Retail
6088,osgb1000030081167,2,00:00.0,NZ2060,35.1,47.1,48.9,12,13.8,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,18,Retail
6089,osgb1000030081345,2,00:00.0,NZ2060,33,45.4,48.1,12.4,15.1,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,13,Retail
6116,osgb1000030081117,3,00:00.0,NZ2060,36.5,51.7,55.2,15.2,18.7,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,23,Retail
6126,osgb1000041274684,4,00:00.0,NZ2060,35.6,49.9,61.8,14.3,26.2,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,1558,Retail
6157,osgb1000030081123,3,00:00.0,NZ2060,37.2,51,54.2,13.8,17,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,63,Retail
6245,osgb1000002310192765,2,00:00.0,NZ2060,32.2,55.7,56,23.5,23.8,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+15,19,Retail
6263,osgb1000030081364,3,00:00.0,NZ2060,39.5,43.8,44.7,4.3,5.2,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,4,Retail
6295,osgb1000030081172,3,00:00.0,NZ2060,42.3,58.2,65,15.9,22.7,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,114,Retail
6312,osgb1000030081168,2,00:00.0,NZ2060,35.3,51.7,55.8,16.4,20.5,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,76,Retail
1019,osgb1000030081008,4,00:00.0,NZ2060,37.4,49,52.6,11.6,15.2,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,310,Retail
1035,osgb1000000060925654,2,00:00.0,NZ2060,41.1,42.2,43.2,1.1,2.1,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+15,32,Retail
1037,osgb1000030081607,5,00:00.0,NZ2060,49.2,58.7,64,9.5,14.8,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,297,Retail
1049,osgb1000030081019,4,00:00.0,NZ2060,36.4,54,64.3,17.6,27.9,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,431,Retail
1050,osgb1000030081088,2,00:00.0,NZ2060,35,45.3,47.7,10.3,12.7,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,40,Retail
1060,osgb1000030080986,4,00:00.0,NZ2060,41.6,64.7,68.5,23.1,26.9,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,83,Retail
1076,osgb5000005254654019,1,00:00.0,NZ2060,39.7,57.7,61.6,18,21.9,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,5.00E+15,326,Retail
1107,osgb5000005202749770,1,00:00.0,NZ2060,37.5,38.3,39.4,0.8,1.9,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,5.00E+15,16,Retail
1111,osgb1000030045581,4,00:00.0,NZ2060,71.5,78.3,81.4,6.8,9.9,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,318,Retail
1150,osgb1000030080974,2,00:00.0,NZ2060,43.2,45.9,47.3,2.7,4.1,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,22,Retail
1173,osgb1000030080787,3,00:00.0,NZ2060,42.6,57.2,58.8,14.6,16.2,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,87,Retail
1175,osgb1000030047470,5,00:00.0,NZ2060,78.2,85.2,86.8,7,8.6,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,745,Retail
1185,osgb1000030081099,2,00:00.0,NZ2060,36.3,42.3,42.5,6,6.2,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,3,Retail
1190,osgb1000030080980,3,00:00.0,NZ2060,43.2,58.2,61.2,15,18,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,81,Retail
1196,osgb5000005207582571,1,00:00.0,NZ2060,76.7,77.1,79.2,0.4,2.5,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,5.00E+15,5,Retail
1213,osgb1000002310447760,4,00:00.0,NZ2060,54.5,66.4,66.4,11.9,11.9,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+15,1,Retail
1214,osgb5000005133355142,1,00:00.0,NZ2060,55,58.1,61.7,3.1,6.7,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,5.00E+15,296,Retail
1254,osgb1000030080540,6,00:00.0,NZ2060,48.1,52.2,53.2,4.1,5.1,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,34,Retail
1255,osgb1000030081606,2,00:00.0,NZ2060,48.9,53.3,56.2,4.4,7.3,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,256,Retail
1266,osgb1000030080987,8,00:00.0,NZ2060,38.4,42.3,70.6,3.9,32.2,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,1833,Retail
1272,osgb1000030080832,2,00:00.0,NZ2060,48.2,62.2,68.9,14,20.7,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,149,Retail
1273,osgb1000030081082,3,00:00.0,NZ2060,32.9,45.2,53.4,12.3,20.5,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,291,Retail
1275,osgb5000005101032780,1,00:00.0,NZ2060,65.2,71.2,76.3,6,11.1,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,5.00E+15,213,Retail
1276,osgb5000005202749765,1,00:00.0,NZ2060,39.8,40.3,42,0.5,2.2,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,5.00E+15,7,Retail
1293,osgb1000030081037,3,00:00.0,NZ2060,35,42.6,48.9,7.6,13.9,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,128,Retail
1295,osgb1000030081084,4,00:00.0,NZ2060,33.4,40,45,6.6,11.6,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,25,Retail
1296,osgb5000005103341963,2,00:00.0,NZ2060,52.3,58.3,59.1,6,6.8,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,5.00E+15,28,Retail
1315,osgb1000030080168,4,00:00.0,NZ2060,48.6,79.5,80.2,30.9,31.6,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,40,Retail
1316,osgb1000002310439908,1,00:00.0,NZ2060,50.2,84.9,89.8,34.7,39.6,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+15,164,Retail
1320,osgb5000005205280078,1,00:00.0,NZ2060,44.7,47.2,47.4,2.5,2.7,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,5.00E+15,8,Retail
1332,osgb1000030081379,5,00:00.0,NZ2060,35.3,47.3,48.6,12,13.3,99,buildings_nz2060,C:/Users/b8056898/OneDrive - Newcastle University/PhD_CI/Flood_Risk/data/EDINA_data/mastermap_building_heights_4197189/nz/nz2060.gdb|layername=buildings_nz2060,1.00E+12,25,Retail
